decision,route,selected_code,str
by_route,topical,D07,9-fluoro-16beta-methylprednisolone
by_route,topical,D07,9-fluoro-16β-methylprednisolone
by_route,topical,D07,9α-fluoro-16β-methylprednisolone
by_route,topical,D07,9alpha-fluoro-16beta-methylprednisolone
by_route,topical,D07,adbeon
by_route,topical,D07,alphatrex
by_route,topical,D07,beta-methasone alcohol
by_route,topical,D07,beta-val
by_route,topical,D07,betaderm
by_route,topical,D07,betadexamethasone
by_route,topical,D07,betagen brand of betamethasone and gentamicin
by_route,topical,D07,betametasona
by_route,topical,D07,betamethacot
by_route,topical,D07,betamethasone-calcipotriene topical
by_route,topical,D07,betamethasone-clotrimazole topical
by_route,topical,D07,betamethasone (substance)
by_route,topical,D07,betamethasone [chemical/ingredient]
by_route,topical,D07,betamethasone in oral dosage form
by_route,topical,D07,betamethasone in topical dosage form
by_route,topical,D07,betamethasone preparation
by_route,topical,D07,betamethasone topical
by_route,topical,D07,betamethasonum
by_route,topical,D07,betamethasonvalerat mikron
by_route,topical,D07,betanate
by_route,topical,D07,betastat
by_route,topical,D07,betatrex
by_route,topical,D07,betavet
by_route,topical,D07,betnelan
by_route,topical,D07,betnesol
by_route,topical,D07,betnovate
by_route,topical,D07,betnovate rd
by_route,topical,D07,celestone
by_route,topical,D07,celestone phosphate
by_route,topical,D07,celestone soluspan
by_route,topical,D07,cell-u-jec
by_route,topical,D07,daivobet
by_route,topical,D07,del-beta
by_route,topical,D07,detamethasone
by_route,topical,D07,diprolene
by_route,topical,D07,diprosone
by_route,topical,D07,dovobet
by_route,topical,D07,enstilar
by_route,topical,D07,flubenisolone
by_route,topical,D07,genone
by_route,topical,D07,gentacalm
by_route,topical,D07,gentaotic
by_route,topical,D07,gentaspray
by_route,topical,D07,gentaved
by_route,topical,D07,lotrisone
by_route,topical,D07,luxiq
by_route,topical,D07,malotic
by_route,topical,D07,maxivate
by_route,topical,D07,otomax
by_route,topical,D07,"pregna-1,4-diene-3,20-dione, 9-fluoro-11,17,21-trihydroxy-16-methyl-, (11beta,16beta)-"
by_route,topical,D07,product containing betamethasone
by_route,topical,D07,product containing betamethasone (medicinal product)
by_route,topical,D07,product containing betamethasone in oral dosage form
by_route,topical,D07,product containing betamethasone in topical dosage form
by_route,topical,D07,relifor
by_route,topical,D07,remicin
by_route,topical,D07,selestoject
by_route,topical,D07,sernivo
by_route,topical,D07,sone-4
by_route,topical,D07,taclonex
by_route,topical,D07,teladar
by_route,topical,D07,tri-otic for canines
by_route,topical,D07,uticort
by_route,topical,D07,valisone
by_route,topical,D07,vetromax
by_route,topical,D07,vista-methasone
by_route,topical,D07,betameth diprop
by_route,topical,D07,betameth diprop/salic acid
by_route,topical,D07,betameth/salic acid
by_route,topical,D07,betameth diprop/clotrimazole
by_route,topical,D07,coal tar
by_route,topical,D07,diprosalic
by_route,topical,D07,lotriderm
by_route,topical,D07,betameth val
by_route,topical,D07,betameth
by_route,topical,D07,betameth val/clioquinol
by_route,topical,D07,betameth val/neomycin sulf
by_route,topical,D07,betameth val/fusidic acid
by_route,topical,D07,coal tarsoln
by_route,topical,D07,betameth val oint
by_route,topical,D07,betameth val crm
by_route,topical,D07,coal tar soln
by_route,topical,D07,coaltarsoln
by_route,topical,D07,betameth val/salic acid
by_route,topical,D07,coaltar
by_route,topical,D07,betnovate-c
by_route,topical,D07,betnovate-n
by_route,topical,D07,fucibet
by_route,topical,D07,betacap
by_route,topical,D07,bettamousse
by_route,topical,D07,betesil
by_route,topical,D07,audavate rd
by_route,topical,D07,audavate
by_route,topical,D07,xemacort
by_route,topical,D07,betameth sod phos
by_route,topical,D07,gppe eye oint
by_route,topical,D07,betnesol-n
by_route,topical,D07,vistamethasone
by_route,oral,A07,"(11beta,16alpha)-16,17-(butylidenebis(oxy))-11,21-dihydroxypregna-1,4-diene-3,20-dione"
by_route,oral,A07,budesonide (substance)
by_route,oral,A07,budesonide [chemical/ingredient]
by_route,oral,A07,budesonide in nasal dosage form
by_route,oral,A07,budesonide in oral dosage form
by_route,oral,A07,budesonide in rectal dosage form
by_route,oral,A07,budesonide in topical dosage form
by_route,oral,A07,budesonide nasal
by_route,oral,A07,entocort
by_route,oral,A07,preferid
by_route,oral,A07,"pregna-1,4-diene-3,20-dione,16,17-(butylidenebis(oxy))-11,21-dihydroxy-, (11beta,16alpha)-"
by_route,oral,A07,product containing budesonide
by_route,oral,A07,product containing budesonide (medicinal product)
by_route,oral,A07,product containing budesonide in nasal dosage form
by_route,oral,A07,product containing budesonide in oral dosage form
by_route,oral,A07,product containing budesonide in rectal dosage form
by_route,oral,A07,product containing budesonide in topical dosage form
by_route,oral,A07,pulmicort
by_route,oral,A07,pulmicort ls
by_route,oral,A07,pulmicort respules
by_route,oral,A07,pulmicort turbohaler
by_route,oral,A07,pulmicort turbuhaler
by_route,oral,A07,rhinocort
by_route,oral,A07,rhinocort aqua
by_route,oral,A07,symbicort
by_route,oral,A07,uceris
by_route,oral,A07,entocort cr
by_route,oral,A07,budenofalk
by_route,oral,A07,cortiment
by_route,oral,A07,budeflam aquanase
by_route,oral,A07,aircort
by_route,oral,A07,budesonide/formoterol inh b/a
by_route,oral,A07,budesonide/formoterol inh
by_route,oral,A07,pulmicort l.s.
by_route,oral,A07,budelin novolizer
by_route,oral,A07,duoresp spiromax
by_route,topical,D07,"(11beta,16alpha)-16,17-(butylidenebis(oxy))-11,21-dihydroxypregna-1,4-diene-3,20-dione"
by_route,topical,D07,budesonide (substance)
by_route,topical,D07,budesonide [chemical/ingredient]
by_route,topical,D07,budesonide in nasal dosage form
by_route,topical,D07,budesonide in oral dosage form
by_route,topical,D07,budesonide in rectal dosage form
by_route,topical,D07,budesonide in topical dosage form
by_route,topical,D07,budesonide nasal
by_route,topical,D07,entocort
by_route,topical,D07,preferid
by_route,topical,D07,"pregna-1,4-diene-3,20-dione,16,17-(butylidenebis(oxy))-11,21-dihydroxy-, (11beta,16alpha)-"
by_route,topical,D07,product containing budesonide
by_route,topical,D07,product containing budesonide (medicinal product)
by_route,topical,D07,product containing budesonide in nasal dosage form
by_route,topical,D07,product containing budesonide in oral dosage form
by_route,topical,D07,product containing budesonide in rectal dosage form
by_route,topical,D07,product containing budesonide in topical dosage form
by_route,topical,D07,pulmicort
by_route,topical,D07,pulmicort ls
by_route,topical,D07,pulmicort respules
by_route,topical,D07,pulmicort turbohaler
by_route,topical,D07,pulmicort turbuhaler
by_route,topical,D07,rhinocort
by_route,topical,D07,rhinocort aqua
by_route,topical,D07,symbicort
by_route,topical,D07,uceris
by_route,topical,D07,entocort cr
by_route,topical,D07,budenofalk
by_route,topical,D07,cortiment
by_route,topical,D07,budeflam aquanase
by_route,topical,D07,aircort
by_route,topical,D07,budesonide/formoterol inh b/a
by_route,topical,D07,budesonide/formoterol inh
by_route,topical,D07,pulmicort l.s.
by_route,topical,D07,budelin novolizer
by_route,topical,D07,duoresp spiromax
by_route,nasal,R01,"(11beta,16alpha)-16,17-(butylidenebis(oxy))-11,21-dihydroxypregna-1,4-diene-3,20-dione"
by_route,nasal,R01,budesonide (substance)
by_route,nasal,R01,budesonide [chemical/ingredient]
by_route,nasal,R01,budesonide in nasal dosage form
by_route,nasal,R01,budesonide in oral dosage form
by_route,nasal,R01,budesonide in rectal dosage form
by_route,nasal,R01,budesonide in topical dosage form
by_route,nasal,R01,budesonide nasal
by_route,nasal,R01,entocort
by_route,nasal,R01,preferid
by_route,nasal,R01,"pregna-1,4-diene-3,20-dione,16,17-(butylidenebis(oxy))-11,21-dihydroxy-, (11beta,16alpha)-"
by_route,nasal,R01,product containing budesonide
by_route,nasal,R01,product containing budesonide (medicinal product)
by_route,nasal,R01,product containing budesonide in nasal dosage form
by_route,nasal,R01,product containing budesonide in oral dosage form
by_route,nasal,R01,product containing budesonide in rectal dosage form
by_route,nasal,R01,product containing budesonide in topical dosage form
by_route,nasal,R01,pulmicort
by_route,nasal,R01,pulmicort ls
by_route,nasal,R01,pulmicort respules
by_route,nasal,R01,pulmicort turbohaler
by_route,nasal,R01,pulmicort turbuhaler
by_route,nasal,R01,rhinocort
by_route,nasal,R01,rhinocort aqua
by_route,nasal,R01,symbicort
by_route,nasal,R01,uceris
by_route,nasal,R01,entocort cr
by_route,nasal,R01,budenofalk
by_route,nasal,R01,cortiment
by_route,nasal,R01,budeflam aquanase
by_route,nasal,R01,aircort
by_route,nasal,R01,budesonide/formoterol inh b/a
by_route,nasal,R01,budesonide/formoterol inh
by_route,nasal,R01,pulmicort l.s.
by_route,nasal,R01,budelin novolizer
by_route,nasal,R01,duoresp spiromax
by_route,inhaled,R03,"(11beta,16alpha)-16,17-(butylidenebis(oxy))-11,21-dihydroxypregna-1,4-diene-3,20-dione"
by_route,inhaled,R03,budesonide (substance)
by_route,inhaled,R03,budesonide [chemical/ingredient]
by_route,inhaled,R03,budesonide in nasal dosage form
by_route,inhaled,R03,budesonide in oral dosage form
by_route,inhaled,R03,budesonide in rectal dosage form
by_route,inhaled,R03,budesonide in topical dosage form
by_route,inhaled,R03,budesonide nasal
by_route,inhaled,R03,entocort
by_route,inhaled,R03,preferid
by_route,inhaled,R03,"pregna-1,4-diene-3,20-dione,16,17-(butylidenebis(oxy))-11,21-dihydroxy-, (11beta,16alpha)-"
by_route,inhaled,R03,product containing budesonide
by_route,inhaled,R03,product containing budesonide (medicinal product)
by_route,inhaled,R03,product containing budesonide in nasal dosage form
by_route,inhaled,R03,product containing budesonide in oral dosage form
by_route,inhaled,R03,product containing budesonide in rectal dosage form
by_route,inhaled,R03,product containing budesonide in topical dosage form
by_route,inhaled,R03,pulmicort
by_route,inhaled,R03,pulmicort ls
by_route,inhaled,R03,pulmicort respules
by_route,inhaled,R03,pulmicort turbohaler
by_route,inhaled,R03,pulmicort turbuhaler
by_route,inhaled,R03,rhinocort
by_route,inhaled,R03,rhinocort aqua
by_route,inhaled,R03,symbicort
by_route,inhaled,R03,uceris
by_route,inhaled,R03,entocort cr
by_route,inhaled,R03,budenofalk
by_route,inhaled,R03,cortiment
by_route,inhaled,R03,budeflam aquanase
by_route,inhaled,R03,aircort
by_route,inhaled,R03,budesonide/formoterol inh b/a
by_route,inhaled,R03,budesonide/formoterol inh
by_route,inhaled,R03,pulmicort l.s.
by_route,inhaled,R03,budelin novolizer
by_route,inhaled,R03,duoresp spiromax
by_route,nasal,R01,"(r)-11beta,16alpha,17,21-tetrahydroxypregna-1,4-diene-3,20-dione cyclic 16,17-acetal with cyclohexanecarboxaldehyde, 21-isobutyrate"
by_route,nasal,R01,alvesco
by_route,nasal,R01,ciclesonide (substance)
by_route,nasal,R01,ciclesonide [chemical/ingredient]
by_route,nasal,R01,omnaris
by_route,nasal,R01,product containing ciclesonide
by_route,nasal,R01,product containing ciclesonide (medicinal product)
by_route,nasal,R01,zetonna
by_route,inhaled,R03,"(r)-11beta,16alpha,17,21-tetrahydroxypregna-1,4-diene-3,20-dione cyclic 16,17-acetal with cyclohexanecarboxaldehyde, 21-isobutyrate"
by_route,inhaled,R03,alvesco
by_route,inhaled,R03,ciclesonide (substance)
by_route,inhaled,R03,ciclesonide [chemical/ingredient]
by_route,inhaled,R03,omnaris
by_route,inhaled,R03,product containing ciclesonide
by_route,inhaled,R03,product containing ciclesonide (medicinal product)
by_route,inhaled,R03,zetonna
by_route,oral,A07,5-[3-(2-carboxy-4-oxo-4h-5-chromenyloxy)-2-hydroxypropoxy]-4-oxo-4h-2-chromenecarboxylic acid
by_route,oral,A07,"acid, cromoglicic"
by_route,oral,A07,"acid, cromoglycic"
by_route,oral,A07,acide cromoglicique
by_route,oral,A07,acido cromoglicico
by_route,oral,A07,acidum cromoglicicum
by_route,oral,A07,crolom
by_route,oral,A07,cromoglycic acid
by_route,oral,A07,cromolyn
by_route,oral,A07,cromolyn (substance)
by_route,oral,A07,cromolyn [chemical/ingredient]
by_route,oral,A07,cusilyn
by_route,oral,A07,gastrocrom
by_route,oral,A07,hay-crom hay fever
by_route,oral,A07,intal
by_route,oral,A07,intal inhaler
by_route,oral,A07,nasalcrom
by_route,oral,A07,opticrom
by_route,oral,A07,opticrom aqueous
by_route,oral,A07,product containing cromolyn
by_route,oral,A07,product containing cromolyn (medicinal product)
by_route,oral,A07,rynacrom
by_route,oral,A07,viz-on
by_route,oral,A07,sod cromoglicate
by_route,oral,A07,nalcrom
by_route,oral,A07,gppe nsl spy
by_route,oral,A07,rynacrom allergy
by_route,oral,A07,vividrin
by_route,oral,A07,gppe syncroner inha
by_route,oral,A07,cromogen
by_route,oral,A07,cromogen e-breathe
by_route,oral,A07,aerocrom
by_route,oral,A07,cromosol
by_route,oral,A07,hay-crom
by_route,oral,A07,optrex
by_route,oral,A07,dominion pharma hayfever
by_route,oral,A07,vivicrom
by_route,oral,A07,cromolux
by_route,oral,A07,galpharm
by_route,oral,A07,catacrom
by_route,oral,A07,lloyds
by_route,oral,A07,allercrom
by_route,oral,A07,murine
by_route,oral,A07,aspire
by_route,topical,D11,5-[3-(2-carboxy-4-oxo-4h-5-chromenyloxy)-2-hydroxypropoxy]-4-oxo-4h-2-chromenecarboxylic acid
by_route,topical,D11,"acid, cromoglicic"
by_route,topical,D11,"acid, cromoglycic"
by_route,topical,D11,acide cromoglicique
by_route,topical,D11,acido cromoglicico
by_route,topical,D11,acidum cromoglicicum
by_route,topical,D11,crolom
by_route,topical,D11,cromoglycic acid
by_route,topical,D11,cromolyn
by_route,topical,D11,cromolyn (substance)
by_route,topical,D11,cromolyn [chemical/ingredient]
by_route,topical,D11,cusilyn
by_route,topical,D11,gastrocrom
by_route,topical,D11,hay-crom hay fever
by_route,topical,D11,intal
by_route,topical,D11,intal inhaler
by_route,topical,D11,nasalcrom
by_route,topical,D11,opticrom
by_route,topical,D11,opticrom aqueous
by_route,topical,D11,product containing cromolyn
by_route,topical,D11,product containing cromolyn (medicinal product)
by_route,topical,D11,rynacrom
by_route,topical,D11,viz-on
by_route,topical,D11,sod cromoglicate
by_route,topical,D11,nalcrom
by_route,topical,D11,gppe nsl spy
by_route,topical,D11,rynacrom allergy
by_route,topical,D11,vividrin
by_route,topical,D11,gppe inha
by_route,topical,D11,gppe syncroner inha
by_route,topical,D11,cromogen
by_route,topical,D11,cromogen e-breathe
by_route,topical,D11,aerocrom
by_route,topical,D11,cromosol
by_route,topical,D11,hay-crom
by_route,topical,D11,optrex
by_route,topical,D11,dominion pharma hayfever
by_route,topical,D11,vivicrom
by_route,topical,D11,cromolux
by_route,topical,D11,galpharm
by_route,topical,D11,pollenase
by_route,topical,D11,catacrom
by_route,topical,D11,lloyds
by_route,topical,D11,allercrom
by_route,topical,D11,numark
by_route,topical,D11,murine
by_route,topical,D11,aspire
by_route,nasal,R01,5-[3-(2-carboxy-4-oxo-4h-5-chromenyloxy)-2-hydroxypropoxy]-4-oxo-4h-2-chromenecarboxylic acid
by_route,nasal,R01,"acid, cromoglicic"
by_route,nasal,R01,"acid, cromoglycic"
by_route,nasal,R01,acide cromoglicique
by_route,nasal,R01,acido cromoglicico
by_route,nasal,R01,acidum cromoglicicum
by_route,nasal,R01,crolom
by_route,nasal,R01,cromoglycic acid
by_route,nasal,R01,cromolyn
by_route,nasal,R01,cromolyn (substance)
by_route,nasal,R01,cromolyn [chemical/ingredient]
by_route,nasal,R01,cusilyn
by_route,nasal,R01,gastrocrom
by_route,nasal,R01,hay-crom hay fever
by_route,nasal,R01,intal
by_route,nasal,R01,intal inhaler
by_route,nasal,R01,nasalcrom
by_route,nasal,R01,opticrom
by_route,nasal,R01,opticrom aqueous
by_route,nasal,R01,product containing cromolyn
by_route,nasal,R01,product containing cromolyn (medicinal product)
by_route,nasal,R01,rynacrom
by_route,nasal,R01,viz-on
by_route,nasal,R01,sod cromoglicate
by_route,nasal,R01,nalcrom
by_route,nasal,R01,gppe nsl spy
by_route,nasal,R01,rynacrom allergy
by_route,nasal,R01,vividrin
by_route,nasal,R01,gppe syncroner inha
by_route,nasal,R01,cromogen
by_route,nasal,R01,cromogen e-breathe
by_route,nasal,R01,aerocrom
by_route,nasal,R01,cromosol
by_route,nasal,R01,hay-crom
by_route,nasal,R01,optrex
by_route,nasal,R01,dominion pharma hayfever
by_route,nasal,R01,vivicrom
by_route,nasal,R01,cromolux
by_route,nasal,R01,galpharm
by_route,nasal,R01,catacrom
by_route,nasal,R01,lloyds
by_route,nasal,R01,allercrom
by_route,nasal,R01,murine
by_route,nasal,R01,aspire
by_route,inhaled,R03,5-[3-(2-carboxy-4-oxo-4h-5-chromenyloxy)-2-hydroxypropoxy]-4-oxo-4h-2-chromenecarboxylic acid
by_route,inhaled,R03,"acid, cromoglicic"
by_route,inhaled,R03,"acid, cromoglycic"
by_route,inhaled,R03,acide cromoglicique
by_route,inhaled,R03,acido cromoglicico
by_route,inhaled,R03,acidum cromoglicicum
by_route,inhaled,R03,crolom
by_route,inhaled,R03,cromoglycic acid
by_route,inhaled,R03,cromolyn
by_route,inhaled,R03,cromolyn (substance)
by_route,inhaled,R03,cromolyn [chemical/ingredient]
by_route,inhaled,R03,cusilyn
by_route,inhaled,R03,gastrocrom
by_route,inhaled,R03,hay-crom hay fever
by_route,inhaled,R03,intal
by_route,inhaled,R03,intal inhaler
by_route,inhaled,R03,nasalcrom
by_route,inhaled,R03,opticrom
by_route,inhaled,R03,opticrom aqueous
by_route,inhaled,R03,product containing cromolyn
by_route,inhaled,R03,product containing cromolyn (medicinal product)
by_route,inhaled,R03,rynacrom
by_route,inhaled,R03,viz-on
by_route,inhaled,R03,sod cromoglicate
by_route,inhaled,R03,nalcrom
by_route,inhaled,R03,gppe nsl spy
by_route,inhaled,R03,rynacrom allergy
by_route,inhaled,R03,vividrin
by_route,inhaled,R03,gppe syncroner inha
by_route,inhaled,R03,cromogen
by_route,inhaled,R03,cromogen e-breathe
by_route,inhaled,R03,aerocrom
by_route,inhaled,R03,cromosol
by_route,inhaled,R03,hay-crom
by_route,inhaled,R03,optrex
by_route,inhaled,R03,dominion pharma hayfever
by_route,inhaled,R03,vivicrom
by_route,inhaled,R03,cromolux
by_route,inhaled,R03,galpharm
by_route,inhaled,R03,catacrom
by_route,inhaled,R03,lloyds
by_route,inhaled,R03,allercrom
by_route,inhaled,R03,murine
by_route,inhaled,R03,aspire
by_route,eye,S01,5-[3-(2-carboxy-4-oxo-4h-5-chromenyloxy)-2-hydroxypropoxy]-4-oxo-4h-2-chromenecarboxylic acid
by_route,eye,S01,"acid, cromoglicic"
by_route,eye,S01,"acid, cromoglycic"
by_route,eye,S01,acide cromoglicique
by_route,eye,S01,acido cromoglicico
by_route,eye,S01,acidum cromoglicicum
by_route,eye,S01,crolom
by_route,eye,S01,cromoglycic acid
by_route,eye,S01,cromolyn
by_route,eye,S01,cromolyn (substance)
by_route,eye,S01,cromolyn [chemical/ingredient]
by_route,eye,S01,cusilyn
by_route,eye,S01,gastrocrom
by_route,eye,S01,hay-crom hay fever
by_route,eye,S01,intal
by_route,eye,S01,intal inhaler
by_route,eye,S01,nasalcrom
by_route,eye,S01,opticrom
by_route,eye,S01,opticrom aqueous
by_route,eye,S01,product containing cromolyn
by_route,eye,S01,product containing cromolyn (medicinal product)
